segment_index,time_hours,start_time_hours,end_time_hours,stage,dominant_emotion,bizarreness_score,lucidity_probability,generation_mode,llm_trigger_type,llm_latency_ms,template_bank,ach,serotonin,ne,cortisol,narrative,scene_description,active_memory_ids
52b2727d-b3c8-40f4-aec4-bdb340bbeee8,0.45,0.45,0.458333,N3,anxious,0.3,,LLM_FALLBACK,,1622.0,TEMPLATE_N3,0.2968,0.2002,0.2033,0.3366,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 0.450h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
0c72e09b-66a0-4044-874b-18956f343a9c,0.458333,0.458333,0.466667,N3,anxious,0.3,,LLM_FALLBACK,,1517.0,TEMPLATE_N3,0.2928,0.2586,0.18,0.3722,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 0.458h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
499bfaa4-e891-432a-bd93-affade417846,0.466667,0.466667,0.475,N3,neutral,0.3,,LLM_FALLBACK,,1521.0,TEMPLATE_N3,0.3197,0.2154,0.1969,0.3119,"In this N3 interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 0.467h, the scene",N3 segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
4210d672-8fb4-442a-9efa-462d4d0f3a61,0.475,0.475,0.483333,N3,anxious,0.3,,LLM_FALLBACK,,1533.0,TEMPLATE_N3,0.3027,0.2083,0.1963,0.3083,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 0.475h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
62387fb4-7ef5-40c8-b443-1941082b179b,0.483333,0.483333,0.491667,N3,anxious,0.3,,LLM_FALLBACK,,1527.0,TEMPLATE_N3,0.3035,0.1928,0.2004,0.3215,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 0.483h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
21817740-8e33-4cef-95f2-8d87256767cb,0.491667,0.491667,0.5,N3,melancholic,0.3,,LLM_FALLBACK,,1524.0,TEMPLATE_N3,0.2674,0.2201,0.1989,0.283,"In this N3 interval, a melancholic dream image unfolds around shifting memory fragments and sensory distortions. At 0.492h, the scene",N3 segment with melancholic imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
41098832-db83-4617-a736-c2710f79a27d,0.5,0.5,0.508333,N3,curious,0.3,,LLM_FALLBACK,,1513.0,TEMPLATE_N3,0.3351,0.196,0.1671,0.2735,"In this N3 interval, a curious dream image unfolds around shifting memory fragments and sensory distortions. At 0.500h, the scene",N3 segment with curious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
d8f225b3-bee0-4f57-93ad-8e21b4577512,0.508333,0.508333,0.516667,N3,fearful,0.3,,LLM_FALLBACK,,1515.0,TEMPLATE_N3,0.2901,0.2225,0.1717,0.2773,"In this N3 interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 0.508h, the scene",N3 segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
c7fede6f-5a0f-4f7f-b4f1-d9e45a91e928,0.516667,0.516667,0.525,N3,anxious,0.3,,LLM_FALLBACK,,1524.0,TEMPLATE_N3,0.3162,0.2002,0.2059,0.28,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 0.517h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
8640229d-2de8-4cb1-aa71-5c5dc7d51425,0.525,0.525,0.533333,N3,fearful,0.3,,LLM_FALLBACK,,1534.0,TEMPLATE_N3,0.2981,0.1956,0.2399,0.3213,"In this N3 interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 0.525h, the scene",N3 segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
c29963d4-a14e-4a53-9273-b5cce5458cb3,0.533333,0.533333,0.541667,N3,fearful,0.3,,LLM_FALLBACK,,1522.0,TEMPLATE_N3,0.2776,0.2013,0.1796,0.3411,"In this N3 interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 0.533h, the scene",N3 segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
3ede14fd-a2aa-4bf0-a56d-7ae58b7ca889,0.541667,0.541667,0.55,N3,fearful,0.3,,LLM_FALLBACK,,1512.0,TEMPLATE_N3,0.3257,0.1759,0.2313,0.3168,"In this N3 interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 0.542h, the scene",N3 segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
42053185-c282-4168-8382-ba0740f79516,0.55,0.55,0.558333,N3,anxious,0.3,,LLM_FALLBACK,,1514.0,TEMPLATE_N3,0.3027,0.1952,0.1921,0.2801,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 0.550h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
7f4dfba0-d66a-4e40-aa8e-1b139b8bffc5,0.558333,0.558333,0.566667,N3,joyful,0.3,,LLM_FALLBACK,,1519.0,TEMPLATE_N3,0.2827,0.2055,0.2012,0.3338,"In this N3 interval, a joyful dream image unfolds around shifting memory fragments and sensory distortions. At 0.558h, the scene",N3 segment with joyful imagery.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
c20fb062-9e6a-459d-823d-b07ed0286fef,0.566667,0.566667,0.575,N3,anxious,0.3,,LLM_FALLBACK,,1519.0,TEMPLATE_N3,0.3007,0.1887,0.1824,0.2666,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 0.567h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
48a01abb-3e0f-4eb6-8b5d-8577f95c69a8,0.575,0.575,0.583333,N3,anxious,0.3,,LLM_FALLBACK,,1523.0,TEMPLATE_N3,0.2921,0.2178,0.1773,0.2704,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 0.575h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
4c85e4ad-7fd1-451a-8216-5d9a989fa15a,0.583333,0.583333,0.591667,N3,anxious,0.3,,LLM_FALLBACK,,1515.0,TEMPLATE_N3,0.2864,0.1583,0.2489,0.3042,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 0.583h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
b036ae8f-c6a4-48fc-8df9-3160200b2ceb,0.591667,0.591667,0.6,N3,anxious,0.3,,LLM_FALLBACK,,1511.0,TEMPLATE_N3,0.3121,0.1843,0.1883,0.2794,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 0.592h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
03f0d146-9caa-44fb-b4c5-8b4c2b910fe9,0.6,0.6,0.608333,N3,fearful,0.3,,LLM_FALLBACK,,1521.0,TEMPLATE_N3,0.308,0.2569,0.1974,0.3011,"In this N3 interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 0.600h, the scene",N3 segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
2fda4e64-106f-4645-a957-a9e1a7e184f8,0.608333,0.608333,0.616667,N3,neutral,0.3,,LLM_FALLBACK,,1519.0,TEMPLATE_N3,0.3191,0.1854,0.2152,0.2957,"In this N3 interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 0.608h, the scene",N3 segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
7126c85a-3e35-4d8c-ba6e-6a1031b0ef45,0.616667,0.616667,0.625,N3,fearful,0.3,,LLM_FALLBACK,,1524.0,TEMPLATE_N3,0.3076,0.2077,0.1912,0.3152,"In this N3 interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 0.617h, the scene",N3 segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
3d6b491c-8993-4693-b419-af0360634c6a,0.625,0.625,0.633333,N3,neutral,0.3,,LLM_FALLBACK,,1517.0,TEMPLATE_N3,0.322,0.197,0.2227,0.3035,"In this N3 interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 0.625h, the scene",N3 segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
46bd8559-ee0b-427e-966b-bc3b0b56898f,0.633333,0.633333,0.641667,N3,fearful,0.3,,LLM_FALLBACK,,1527.0,TEMPLATE_N3,0.3208,0.1844,0.201,0.2873,"In this N3 interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 0.633h, the scene",N3 segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
d2fe5d4e-fb8d-4139-96ea-e66c002fc793,0.641667,0.641667,0.65,N3,curious,0.3,,LLM_FALLBACK,,1521.0,TEMPLATE_N3,0.2835,0.2242,0.1778,0.2946,"In this N3 interval, a curious dream image unfolds around shifting memory fragments and sensory distortions. At 0.642h, the scene",N3 segment with curious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
e9af5406-871c-4505-bee3-6a7240c28d75,0.65,0.65,0.658333,N3,anxious,0.3,,LLM_FALLBACK,,1530.0,TEMPLATE_N3,0.327,0.2054,0.2059,0.3113,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 0.650h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
fcc66c1e-6420-4ff1-91a4-611d104f05f6,0.658333,0.658333,0.666667,N3,melancholic,0.3,,LLM_FALLBACK,,1519.0,TEMPLATE_N3,0.2973,0.2175,0.2108,0.3092,"In this N3 interval, a melancholic dream image unfolds around shifting memory fragments and sensory distortions. At 0.658h, the scene",N3 segment with melancholic imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
89c59bc2-c073-4786-9868-a9fffda48c58,0.666667,0.666667,0.675,N3,melancholic,0.3,,LLM_FALLBACK,,1513.0,TEMPLATE_N3,0.3089,0.1996,0.195,0.3141,"In this N3 interval, a melancholic dream image unfolds around shifting memory fragments and sensory distortions. At 0.667h, the scene",N3 segment with melancholic imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
2f38b122-31cb-4f0b-8e1c-aacf2bac914b,0.675,0.675,0.683333,N3,melancholic,0.3,,LLM_FALLBACK,,1516.0,TEMPLATE_N3,0.3165,0.2577,0.1699,0.3075,"In this N3 interval, a melancholic dream image unfolds around shifting memory fragments and sensory distortions. At 0.675h, the scene",N3 segment with melancholic imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
cfd4747e-f91f-4eba-b5a8-5b2aa60c541f,0.683333,0.683333,0.691667,N3,anxious,0.3,,LLM_FALLBACK,,1521.0,TEMPLATE_N3,0.3198,0.187,0.21,0.3163,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 0.683h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
5f80fba1-4adb-4c8f-8f57-d4c709a3e53a,0.691667,0.691667,0.7,N3,fearful,0.3,,LLM_FALLBACK,,1525.0,TEMPLATE_N3,0.301,0.1913,0.1703,0.2977,"In this N3 interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 0.692h, the scene",N3 segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
80ecba11-8481-4c52-8ada-8e73b98c8f67,0.7,0.7,0.708333,N3,anxious,0.3,,LLM_FALLBACK,,1519.0,TEMPLATE_N3,0.2834,0.1947,0.2213,0.2893,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 0.700h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
843bb2b1-8ed8-4533-a7b9-a8c7b1dd0afd,0.708333,0.708333,0.716667,N3,neutral,0.3,,LLM_FALLBACK,,1512.0,TEMPLATE_N3,0.2956,0.197,0.2264,0.2851,"In this N3 interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 0.708h, the scene",N3 segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
5562a9ea-ab5a-4314-a399-0d4a70efc93a,0.716667,0.716667,0.725,N3,fearful,0.3,,LLM_FALLBACK,,1514.0,TEMPLATE_N3,0.287,0.2017,0.1642,0.2872,"In this N3 interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 0.717h, the scene",N3 segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
