segment_index,time_hours,start_time_hours,end_time_hours,stage,dominant_emotion,bizarreness_score,lucidity_probability,generation_mode,llm_trigger_type,llm_latency_ms,llm_fallback_reason,template_bank,ach,serotonin,ne,cortisol,narrative,scene_description,active_memory_ids
313a2491-36ce-4728-bdb5-36a65fdfea7c,0.0,0.0,0.008333,N1,fearful,0.363,0.0,TEMPLATE,,,,n1_fearful_01,0.479,0.2969,0.3097,0.3655,"The boundary of wakefulness fractures into abrupt flashes of threat: a voice near my ear,.",A fearful dreamscape at N1 depth.,
e6701270-0f63-4e87-bf1a-c7a86b5bb30a,0.541667,0.541667,0.55,N3,neutral,0.35,0.0,TEMPLATE,,,,n3_neutral_01,0.3315,0.22,0.1925,0.2961,"Experience compresses into sparse sensations and broad, dark spaces where time is difficult to track; events feel discontinuous and heavy,.",A neutral dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
28fe6c3d-471f-4a73-966c-fd84e19758bd,0.55,0.55,0.558333,N3,curious,0.35,0.0,TEMPLATE,,,,n3_curious_01,0.301,0.2479,0.2319,0.3069,"Even in deep sleep, occasional odd structures appear briefly: geometric rooms, distant machinery, and symbolic objects that vanish before inspection;.",A curious dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
c1944644-bb74-49f1-ae78-c78c06b05974,0.558333,0.558333,0.566667,N3,melancholic,0.35,0.0,TEMPLATE,,,,n3_melancholic_01,0.2828,0.2108,0.2208,0.3115,"The dream stays dim and minimal, presenting isolated impressions of empty places and unfinished farewells; sadness is diffuse rather than.",A melancholic dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
137694ef-b8e7-4457-b199-f259edad506a,0.566667,0.566667,0.575,N3,anxious,0.35,0.0,TEMPLATE,,,,n3_any_01,0.3309,0.2003,0.2563,0.2748,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A anxious dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
93ff6de1-4f3d-4692-976b-41ecf8eeb8b5,0.575,0.575,0.583333,N3,serene,0.35,0.0,TEMPLATE,,,,n3_serene_01,0.3385,0.207,0.2165,0.3135,"I settle into broad quiet where sensation and thought are both muted, and the dream drifts through simple textures of.",A serene dreamscape at N3 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
59962af4-3ff6-4e8c-ac6b-b09c3a27447f,0.583333,0.583333,0.591667,N3,melancholic,0.349,0.0,TEMPLATE,,,,n3_any_01,0.2897,0.2098,0.1758,0.3021,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A melancholic dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
eb294572-fbd3-42f9-bbe2-d8c7441194f9,0.591667,0.591667,0.6,N3,melancholic,0.35,0.0,TEMPLATE,,,,n3_melancholic_01,0.3313,0.1604,0.1954,0.3073,"The dream stays dim and minimal, presenting isolated impressions of empty places and unfinished farewells; sadness is diffuse rather than.",A melancholic dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
02c01b0a-6df9-42b8-92fd-8c0d44ce7c67,0.6,0.6,0.608333,N3,curious,0.35,0.0,TEMPLATE,,,,n3_any_01,0.3025,0.1992,0.2118,0.2808,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A curious dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
d15e4977-bf49-467d-86d4-3096be72a538,0.608333,0.608333,0.616667,N3,anxious,0.35,0.0,TEMPLATE,,,,n3_anxious_01,0.3017,0.1742,0.2034,0.2922,"An undercurrent of unease runs through thick, low-resolution imagery where details are hard to hold; I sense that something is.",A anxious dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
2bca60c2-2cf2-40c3-ac79-de4d2cc84391,0.616667,0.616667,0.625,N3,joyful,0.35,0.0,TEMPLATE,,,,n3_joyful_01,0.3166,0.2177,0.2094,0.2863,"Joy emerges as bodily ease and warmth more than story, with soft brightness rising and fading in low-detail imagery; the.",A joyful dreamscape at N3 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
f1acd053-6df5-4d52-a963-3cb371e15386,0.625,0.625,0.633333,N3,curious,0.322,0.0,TEMPLATE,,,,n3_curious_01,0.2699,0.1959,0.1879,0.2712,"Even in deep sleep, occasional odd structures appear briefly: geometric rooms, distant machinery, and symbolic objects that vanish before inspection;.",A curious dreamscape at N3 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
6cda10f0-f824-4d63-acde-07198398c8ba,0.633333,0.633333,0.641667,N3,anxious,0.35,0.0,TEMPLATE,,,,n3_any_01,0.3429,0.2144,0.1862,0.2826,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A anxious dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
13459a3f-166e-4cbb-b90f-f9cc9e7bfa36,0.641667,0.641667,0.65,N3,anxious,0.35,0.0,TEMPLATE,,,,n3_anxious_01,0.2902,0.2338,0.2109,0.2938,"An undercurrent of unease runs through thick, low-resolution imagery where details are hard to hold; I sense that something is.",A anxious dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
5abeb7ed-16e9-4031-8834-8570c6191230,0.65,0.65,0.658333,N3,joyful,0.35,0.0,TEMPLATE,,,,n3_any_01,0.3078,0.2453,0.1596,0.2546,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A joyful dreamscape at N3 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
18efb6c5-5e77-4e08-8759-43571463e8a9,0.658333,0.658333,0.666667,N3,anxious,0.35,0.0,TEMPLATE,,,,n3_anxious_01,0.276,0.2108,0.1669,0.3071,"An undercurrent of unease runs through thick, low-resolution imagery where details are hard to hold; I sense that something is.",A anxious dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
ea93cc8c-7ba3-428c-864e-8276dfe60898,0.666667,0.666667,0.675,N3,neutral,0.35,0.0,TEMPLATE,,,,n3_any_01,0.2979,0.2264,0.2119,0.2769,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A neutral dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
d41bd545-12e0-49e0-b712-b95dc0260d1c,0.675,0.675,0.683333,N3,serene,0.35,0.0,TEMPLATE,,,,n3_serene_01,0.2795,0.181,0.2011,0.3162,"I settle into broad quiet where sensation and thought are both muted, and the dream drifts through simple textures of.",A serene dreamscape at N3 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
d6c70947-b730-4db0-8ee5-66ee94e3f898,0.683333,0.683333,0.691667,N3,neutral,0.35,0.0,TEMPLATE,,,,n3_neutral_01,0.2814,0.2032,0.2015,0.2805,"Experience compresses into sparse sensations and broad, dark spaces where time is difficult to track; events feel discontinuous and heavy,.",A neutral dreamscape at N3 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
a8644c67-0708-4099-8337-7df7e5eefb51,0.691667,0.691667,0.7,N3,anxious,0.35,0.0,TEMPLATE,,,,n3_any_01,0.3081,0.166,0.2047,0.3071,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A anxious dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
6cc92d68-606a-4849-9653-ac2f51341f81,0.7,0.7,0.708333,N3,anxious,0.35,0.0,TEMPLATE,,,,n3_anxious_01,0.2895,0.2302,0.1902,0.3131,"An undercurrent of unease runs through thick, low-resolution imagery where details are hard to hold; I sense that something is.",A anxious dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
1d68508e-e2d6-454e-a53c-eb0c7de806cf,0.708333,0.708333,0.716667,N3,neutral,0.35,0.0,TEMPLATE,,,,n3_any_01,0.2812,0.2094,0.1981,0.2859,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A neutral dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
20440239-ecb5-4ea1-be52-7a7b2c5adea2,0.716667,0.716667,0.725,N3,serene,0.35,0.0,TEMPLATE,,,,n3_serene_01,0.2823,0.1943,0.1928,0.3113,"I settle into broad quiet where sensation and thought are both muted, and the dream drifts through simple textures of.",A serene dreamscape at N3 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
3915965c-eb74-4569-b286-b7d1c7d1a3ba,0.725,0.725,0.733333,N3,fearful,0.35,0.0,TEMPLATE,,,,n3_fearful_01,0.3031,0.1814,0.1682,0.2841,"Fear appears as abrupt sensory jolts inside otherwise blank darkness: a sudden drop, a distant call, a room that feels.",A fearful dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
5260719d-dc8f-40f8-bdb4-afb974d32b6b,0.733333,0.733333,0.741667,N3,fearful,0.35,0.0,TEMPLATE,,,,n3_any_01,0.3094,0.1846,0.1992,0.3246,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A fearful dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
a97f5f20-5362-4577-a99d-22ca5f18dbb3,0.741667,0.741667,0.75,N3,neutral,0.35,0.0,TEMPLATE,,,,n3_neutral_01,0.3195,0.2224,0.2033,0.2896,"Experience compresses into sparse sensations and broad, dark spaces where time is difficult to track; events feel discontinuous and heavy,.",A neutral dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
c7e04580-8053-409e-98f7-532fe45b392a,0.75,0.75,0.758333,N3,melancholic,0.35,0.0,TEMPLATE,,,,n3_any_01,0.3211,0.2207,0.1806,0.2669,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A melancholic dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
3553798f-27cb-450a-9a99-73f3f5334258,0.758333,0.758333,0.766667,N3,fearful,0.348,0.0,TEMPLATE,,,,n3_fearful_01,0.2987,0.1982,0.2214,0.2825,"Fear appears as abrupt sensory jolts inside otherwise blank darkness: a sudden drop, a distant call, a room that feels.",A fearful dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
ccf99d7d-a405-48e8-b0c9-f7ee7c1599d2,0.766667,0.766667,0.775,N3,joyful,0.35,0.0,TEMPLATE,,,,n3_joyful_01,0.2973,0.1612,0.1953,0.2956,"Joy emerges as bodily ease and warmth more than story, with soft brightness rising and fading in low-detail imagery; the.",A joyful dreamscape at N3 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
cbbd87bb-8f7d-441a-802c-1d280213b756,0.775,0.775,0.783333,N3,fearful,0.35,0.0,TEMPLATE,,,,n3_any_01,0.292,0.2299,0.2051,0.3013,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A fearful dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
d3642b7b-41d0-47f5-9e4d-fe10f0807c41,0.783333,0.783333,0.791667,N3,anxious,0.35,0.0,TEMPLATE,,,,n3_anxious_01,0.2778,0.1945,0.2522,0.2686,"An undercurrent of unease runs through thick, low-resolution imagery where details are hard to hold; I sense that something is.",A anxious dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
4bfd2c0b-8cbc-41a9-9958-cabf6a9a8e7e,0.791667,0.791667,0.8,N3,serene,0.35,0.0,TEMPLATE,,,,n3_any_01,0.2813,0.2029,0.2301,0.2494,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A serene dreamscape at N3 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
b38fe7c9-108c-4373-944f-c6ee437e6cf6,0.8,0.8,0.808333,N3,melancholic,0.35,0.0,TEMPLATE,,,,n3_melancholic_01,0.3065,0.1975,0.2066,0.2781,"The dream stays dim and minimal, presenting isolated impressions of empty places and unfinished farewells; sadness is diffuse rather than.",A melancholic dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
5a76ece0-154f-4a2c-8079-cb32b2acbc3d,0.808333,0.808333,0.816667,N3,joyful,0.35,0.0,TEMPLATE,,,,n3_any_01,0.299,0.21,0.1885,0.2859,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A joyful dreamscape at N3 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
5f4ef72d-5636-4df5-a741-ad2f6fe8d21c,0.816667,0.816667,0.825,N3,neutral,0.35,0.0,TEMPLATE,,,,n3_neutral_01,0.3365,0.1934,0.1988,0.3054,"Experience compresses into sparse sensations and broad, dark spaces where time is difficult to track; events feel discontinuous and heavy,.",A neutral dreamscape at N3 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
19b0fc5e-4908-4424-ae57-d52700d607c7,0.825,0.825,0.833333,N3,joyful,0.35,0.0,TEMPLATE,,,,n3_joyful_01,0.3206,0.2009,0.2125,0.2738,"Joy emerges as bodily ease and warmth more than story, with soft brightness rising and fading in low-detail imagery; the.",A joyful dreamscape at N3 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
569564ed-a0b9-41b1-8624-6e928681adae,0.833333,0.833333,0.841667,N3,anxious,0.35,0.0,TEMPLATE,,,,n3_any_01,0.2863,0.2056,0.2048,0.3122,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A anxious dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
8605c644-364a-42a6-ad47-7fccf27cb0eb,0.841667,0.841667,0.85,N3,neutral,0.35,0.0,TEMPLATE,,,,n3_neutral_01,0.2792,0.1771,0.1838,0.2334,"Experience compresses into sparse sensations and broad, dark spaces where time is difficult to track; events feel discontinuous and heavy,.",A neutral dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
2320e26d-5529-46f2-b06e-d7285e43be18,0.85,0.85,0.858333,N3,curious,0.35,0.0,TEMPLATE,,,,n3_any_01,0.3304,0.1906,0.1994,0.2854,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A curious dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
4bb0f853-2c2b-479a-88c9-9b5d7d3e1c01,0.858333,0.858333,0.866667,N3,anxious,0.35,0.0,TEMPLATE,,,,n3_anxious_01,0.3387,0.2033,0.1843,0.2979,"An undercurrent of unease runs through thick, low-resolution imagery where details are hard to hold; I sense that something is.",A anxious dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
c628000f-df92-4d29-a798-622d144cbe5f,0.866667,0.866667,0.875,N3,anxious,0.35,0.0,TEMPLATE,,,,n3_any_01,0.2865,0.2381,0.2319,0.2943,"The dream layer is diffuse and low-detail, prioritizing bodily depth over narrative complexity; scenes are short, partially formed, and often.",A anxious dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
70391e3d-69b1-4257-99d2-da531226d771,0.875,0.875,0.883333,N3,neutral,0.35,0.0,TEMPLATE,,,,n3_neutral_01,0.2722,0.2045,0.1723,0.2802,"Experience compresses into sparse sensations and broad, dark spaces where time is difficult to track; events feel discontinuous and heavy,.",A neutral dreamscape at N3 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
c45215e4-2340-4c84-90e1-df101d7a1a20,0.883333,0.883333,0.891667,N2,neutral,0.437,0.0,TEMPLATE,,,,n2_any_01,0.4275,0.261,0.2949,0.301,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A neutral dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
4e994682-e3f0-4d46-a77d-6a83c7ae6039,0.891667,0.891667,0.9,N2,fearful,0.457,0.0,TEMPLATE,,,,n2_fearful_01,0.4642,0.2829,0.2878,0.2451,"A low-threat dread pervades familiar places, with open doors, delayed footsteps, and messages that arrive too late; the dream never erupts, yet each scene carries a sharpened edge, making routine actions feel dangerous even when.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
